country;year;sex;age;suicides_no;population;;;;;
Turkmenistan;1995;female;35-54 years;8,00;366200;;;;;
Turkmenistan;1995;male;5-14 years;7,00;584500;;;;;
Turkmenistan;1995;female;5-14 years;2,00;564000;;;;;
Turkmenistan;1996;male;55-74 years;31,00;148900;;;;;
Turkmenistan;1996;male;15-24 years;76,00;442700;;;;;
Turkmenistan;1996;male;35-54 years;61,00;368800;;;;;
Turkmenistan;1996;male;25-34 years;51,00;355400;;;;;
Turkmenistan;1996;female;75+ years;4,00;33700;;;;;
Turkmenistan;1996;male;75+ years;1,00;15500;;;;;
Turkmenistan;1996;female;55-74 years;9,00;178400;;;;;
Turkmenistan;1996;female;15-24 years;17,00;439600;;;;;
Turkmenistan;1996;female;25-34 years;11,00;366300;;;;;
Turkmenistan;1996;female;35-54 years;9,00;384900;;;;;
Turkmenistan;1996;male;5-14 years;10,00;600000;;;;;
Turkmenistan;1996;female;5-14 years;3,00;578800;;;;;
Turkmenistan;1997;male;25-34 years;74,00;359800;;;;;
Turkmenistan;1997;male;15-24 years;88,00;453200;;;;;
Turkmenistan;1997;male;35-54 years;66,00;386700;;;;;
Turkmenistan;1997;male;55-74 years;21,00;150000;;;;;
Turkmenistan;1997;female;15-24 years;37,00;446700;;;;;
Turkmenistan;1997;male;75+ years;1,00;15400;;;;;
Turkmenistan;1997;female;35-54 years;15,00;404600;;;;;
Turkmenistan;1997;female;55-74 years;6,00;178200;;;;;
Turkmenistan;1997;female;75+ years;1,00;33700;;;;;
Turkmenistan;1997;female;25-34 years;11,00;371000;;;;;
Turkmenistan;1997;male;5-14 years;11,00;614600;;;;;
Turkmenistan;1997;female;5-14 years;2,00;592500;;;;;
Turkmenistan;1998;male;35-54 years;119,00;405500;;;;;
Turkmenistan;1998;male;25-34 years;74,00;363200;;;;;
Turkmenistan;1998;male;15-24 years;92,00;463000;;;;;
Turkmenistan;1998;female;75+ years;6,00;34200;;;;;
Turkmenistan;1998;male;55-74 years;20,00;149300;;;;;
Turkmenistan;1998;male;75+ years;2,00;15500;;;;;
Turkmenistan;1998;female;15-24 years;37,00;454100;;;;;
Turkmenistan;1998;female;55-74 years;9,00;175800;;;;;
Turkmenistan;1998;female;35-54 years;17,00;425700;;;;;
Turkmenistan;1998;female;25-34 years;11,00;374700;;;;;
Turkmenistan;1998;male;5-14 years;15,00;630400;;;;;
Turkmenistan;1998;female;5-14 years;3,00;607800;;;;;
Turkmenistan;1999;male;35-54 years;110,00;406288;;;;;
Turkmenistan;1999;male;25-34 years;89,00;346978;;;;;
Turkmenistan;1999;male;15-24 years;104,00;446967;;;;;
Turkmenistan;1999;male;55-74 years;30,00;145831;;;;;
Turkmenistan;1999;male;75+ years;2,00;16368;;;;;
Turkmenistan;1999;female;15-24 years;37,00;439155;;;;;
Turkmenistan;1999;female;25-34 years;28,00;345599;;;;;
Turkmenistan;1999;female;75+ years;3,00;38871;;;;;
Turkmenistan;1999;female;55-74 years;11,00;176010;;;;;
Turkmenistan;1999;female;35-54 years;19,00;450423;;;;;
Turkmenistan;1999;male;5-14 years;7,00;579272;;;;;
Turkmenistan;1999;female;5-14 years;2,00;566992;;;;;
Turkmenistan;2000;male;25-34 years;85,00;352082;;;;;
Turkmenistan;2000;male;15-24 years;104,00;456963;;;;;
Turkmenistan;2000;male;35-54 years;95,00;423483;;;;;
Turkmenistan;2000;female;75+ years;5,00;39919;;;;;
Turkmenistan;2000;male;55-74 years;16,00;145282;;;;;
Turkmenistan;2000;female;15-24 years;32,00;449090;;;;;
Turkmenistan;2000;female;25-34 years;22,00;349192;;;;;
Turkmenistan;2000;female;35-54 years;12,00;470349;;;;;
Turkmenistan;2000;female;55-74 years;3,00;174919;;;;;
Turkmenistan;2000;male;5-14 years;7,00;580294;;;;;
Turkmenistan;2000;female;5-14 years;2,00;567906;;;;;
Turkmenistan;2000;male;75+ years;0,00;16999;;;;;
Turkmenistan;2001;male;25-34 years;114,00;357442;;;;;
Turkmenistan;2001;male;35-54 years;135,00;440661;;;;;
Turkmenistan;2001;male;15-24 years;87,00;467132;;;;;
Turkmenistan;2001;male;75+ years;3,00;18881;;;;;
Turkmenistan;2001;male;55-74 years;22,00;145142;;;;;
Turkmenistan;2001;female;15-24 years;33,00;460455;;;;;
Turkmenistan;2001;female;25-34 years;22,00;354216;;;;;
Turkmenistan;2001;female;55-74 years;6,00;173382;;;;;
Turkmenistan;2001;female;35-54 years;14,00;488694;;;;;
Turkmenistan;2001;male;5-14 years;6,00;580096;;;;;
Turkmenistan;2001;female;5-14 years;3,00;567589;;;;;
Turkmenistan;2001;female;75+ years;0,00;42291;;;;;
Turkmenistan;2002;male;25-34 years;108,00;361831;;;;;
Turkmenistan;2002;male;35-54 years;105,00;455939;;;;;
Turkmenistan;2002;male;15-24 years;94,00;476311;;;;;
Turkmenistan;2002;male;55-74 years;21,00;144826;;;;;
Turkmenistan;2002;female;15-24 years;43,00;470946;;;;;
Turkmenistan;2002;female;25-34 years;19,00;359375;;;;;
Turkmenistan;2002;male;75+ years;1,00;20849;;;;;
Turkmenistan;2002;female;55-74 years;6,00;171868;;;;;
Turkmenistan;2002;female;75+ years;1,00;44533;;;;;
Turkmenistan;2002;female;35-54 years;8,00;504060;;;;;
Turkmenistan;2002;male;5-14 years;7,00;572796;;;;;
Turkmenistan;2002;female;5-14 years;3,00;560358;;;;;
Turkmenistan;2003;male;25-34 years;101,00;365893;;;;;
Turkmenistan;2003;male;35-54 years;97,00;469877;;;;;
Turkmenistan;2003;male;15-24 years;81,00;485360;;;;;
Turkmenistan;2003;male;75+ years;2,00;22656;;;;;
Turkmenistan;2003;female;15-24 years;38,00;481201;;;;;
Turkmenistan;2003;male;55-74 years;11,00;144973;;;;;
Turkmenistan;2003;female;75+ years;3,00;46460;;;;;
Turkmenistan;2003;female;25-34 years;21,00;364978;;;;;
Turkmenistan;2003;female;35-54 years;15,00;517334;;;;;
Turkmenistan;2003;female;55-74 years;3,00;171164;;;;;
Turkmenistan;2003;male;5-14 years;3,00;560043;;;;;
Turkmenistan;2003;female;5-14 years;2,00;547801;;;;;
Turkmenistan;2004;male;25-34 years;99,00;370496;;;;;
Turkmenistan;2004;male;35-54 years;102,00;483408;;;;;
Turkmenistan;2004;male;15-24 years;76,00;495486;;;;;
Turkmenistan;2004;male;75+ years;3,00;24068;;;;;
Turkmenistan;2004;male;55-74 years;13,00;146331;;;;;
Turkmenistan;2004;female;15-24 years;43,00;492159;;;;;
Turkmenistan;2004;female;75+ years;3,00;47891;;;;;
Turkmenistan;2004;female;25-34 years;22,00;371342;;;;;
Turkmenistan;2004;female;35-54 years;17,00;529987;;;;;
Turkmenistan;2004;female;55-74 years;4,00;172232;;;;;
Turkmenistan;2004;male;5-14 years;6,00;544831;;;;;
Turkmenistan;2004;female;5-14 years;4,00;532769;;;;;
Turkmenistan;2005;male;25-34 years;102,00;376109;;;;;
Turkmenistan;2005;male;35-54 years;124,00;497010;;;;;
Turkmenistan;2005;male;15-24 years;107,00;507129;;;;;
Turkmenistan;2005;male;55-74 years;28,00;149270;;;;;
Turkmenistan;2005;male;75+ years;4,00;24983;;;;;
Turkmenistan;2005;female;15-24 years;40,00;504111;;;;;
Turkmenistan;2005;female;25-34 years;26,00;378566;;;;;
Turkmenistan;2005;female;55-74 years;7,00;175542;;;;;
Turkmenistan;2005;female;35-54 years;17,00;542813;;;;;
Turkmenistan;2005;female;75+ years;1,00;48752;;;;;
Turkmenistan;2005;male;5-14 years;9,00;530120;;;;;
Turkmenistan;2005;female;5-14 years;3,00;518125;;;;;
Turkmenistan;2006;male;25-34 years;111,00;382190;;;;;
Turkmenistan;2006;male;35-54 years;132,00;508377;;;;;
Turkmenistan;2006;male;15-24 years;104,00;517620;;;;;
Turkmenistan;2006;male;75+ years;5,00;26310;;;;;
Turkmenistan;2006;male;55-74 years;28,00;152468;;;;;
Turkmenistan;2006;female;15-24 years;62,00;514281;;;;;
Turkmenistan;2006;female;35-54 years;23,00;553688;;;;;
Turkmenistan;2006;female;25-34 years;16,00;385454;;;;;
Turkmenistan;2006;female;75+ years;2,00;49893;;;;;
Turkmenistan;2006;female;55-74 years;7,00;180084;;;;;
Turkmenistan;2006;male;5-14 years;12,00;514454;;;;;
Turkmenistan;2006;female;5-14 years;4,00;502831;;;;;
Turkmenistan;2007;male;25-34 years;77,00;389981;;;;;
Turkmenistan;2007;male;35-54 years;92,00;520854;;;;;
Turkmenistan;2007;male;55-74 years;23,00;157465;;;;;
Turkmenistan;2007;male;15-24 years;67,00;530314;;;;;
Turkmenistan;2007;male;75+ years;2,00;27254;;;;;
Turkmenistan;2007;female;15-24 years;37,00;526222;;;;;
Turkmenistan;2007;female;25-34 years;18,00;393748;;;;;
Turkmenistan;2007;female;75+ years;2,00;50546;;;;;
Turkmenistan;2007;female;55-74 years;7,00;187318;;;;;
Turkmenistan;2007;female;35-54 years;17,00;565599;;;;;
Turkmenistan;2007;male;5-14 years;8,00;502373;;;;;
Turkmenistan;2007;female;5-14 years;4,00;490983;;;;;
Turkmenistan;2008;male;15-24 years;130,00;542946;;;;;
Turkmenistan;2008;male;25-34 years;94,00;399182;;;;;
Turkmenistan;2008;male;35-54 years;120,00;533999;;;;;
Turkmenistan;2008;female;15-24 years;64,00;537815;;;;;
Turkmenistan;2008;male;55-74 years;18,00;163900;;;;;
Turkmenistan;2008;male;75+ years;2,00;27996;;;;;
Turkmenistan;2008;female;25-34 years;26,00;403248;;;;;
Turkmenistan;2008;female;75+ years;2,00;50970;;;;;
Turkmenistan;2008;female;55-74 years;6,00;196586;;;;;
Turkmenistan;2008;female;35-54 years;10,00;578059;;;;;
Turkmenistan;2008;female;5-14 years;6,00;483074;;;;;
Turkmenistan;2008;male;5-14 years;6,00;494360;;;;;
Turkmenistan;2009;male;15-24 years;47,00;551843;;;;;
Turkmenistan;2009;male;75+ years;2,00;28728;;;;;
Turkmenistan;2009;male;25-34 years;28,00;409223;;;;;
Turkmenistan;2009;male;35-54 years;33,00;546900;;;;;
Turkmenistan;2009;male;55-74 years;7,00;171156;;;;;
Turkmenistan;2009;female;15-24 years;20,00;545660;;;;;
Turkmenistan;2009;female;25-34 years;14,00;413552;;;;;
Turkmenistan;2009;male;5-14 years;8,00;490138;;;;;
Turkmenistan;2009;female;35-54 years;3,00;590092;;;;;
Turkmenistan;2009;female;55-74 years;1,00;206817;;;;;
Turkmenistan;2009;female;5-14 years;2,00;478874;;;;;
Turkmenistan;2009;female;75+ years;0,00;51484;;;;;
Turkmenistan;2010;male;25-34 years;40,00;419805;;;;;
Turkmenistan;2010;male;15-24 years;42,00;554957;;;;;
Turkmenistan;2010;male;75+ years;2,00;29510;;;;;
Turkmenistan;2010;male;35-54 years;35,00;559144;;;;;
Turkmenistan;2010;male;55-74 years;10,00;178934;;;;;
Turkmenistan;2010;female;15-24 years;22,00;547882;;;;;
Turkmenistan;2010;female;25-34 years;9,00;424446;;;;;
Turkmenistan;2010;female;35-54 years;9,00;601270;;;;;
Turkmenistan;2010;female;5-14 years;5,00;477152;;;;;
Turkmenistan;2010;female;55-74 years;2,00;217434;;;;;
Turkmenistan;2010;male;5-14 years;2,00;488434;;;;;
Turkmenistan;2010;female;75+ years;0,00;52217;;;;;
Turkmenistan;2011;male;35-54 years;33,00;572095;;;;;
Turkmenistan;2011;male;15-24 years;27,00;554571;;;;;
Turkmenistan;2011;male;25-34 years;20,00;432553;;;;;
Turkmenistan;2011;male;55-74 years;8,00;186985;;;;;
Turkmenistan;2011;female;15-24 years;20,00;546522;;;;;
Turkmenistan;2011;male;75+ years;1,00;31435;;;;;
Turkmenistan;2011;female;55-74 years;5,00;228201;;;;;
Turkmenistan;2011;female;35-54 years;8,00;613486;;;;;
Turkmenistan;2011;female;25-34 years;5,00;437221;;;;;
Turkmenistan;2011;male;5-14 years;2,00;490065;;;;;
Turkmenistan;2011;female;5-14 years;1,00;478619;;;;;
Turkmenistan;2011;female;75+ years;0,00;54342;;;;;
Turkmenistan;2012;male;35-54 years;39,00;584037;;;;;
Turkmenistan;2012;male;15-24 years;35,00;547952;;;;;
Turkmenistan;2012;male;25-34 years;23,00;444997;;;;;
Turkmenistan;2012;female;15-24 years;18,00;539169;;;;;
Turkmenistan;2012;male;75+ years;1,00;33321;;;;;
Turkmenistan;2012;male;55-74 years;5,00;195269;;;;;
Turkmenistan;2012;female;25-34 years;9,00;449631;;;;;
Turkmenistan;2012;female;35-54 years;4,00;624535;;;;;
Turkmenistan;2012;female;5-14 years;2,00;481962;;;;;
Turkmenistan;2012;male;5-14 years;2,00;493572;;;;;
Turkmenistan;2012;female;55-74 years;0,00;239090;;;;;
Turkmenistan;2012;female;75+ years;0,00;56523;;;;;
Turkmenistan;2013;male;35-54 years;28,00;595499;;;;;
Turkmenistan;2013;male;25-34 years;21,00;457380;;;;;
Turkmenistan;2013;male;15-24 years;19,00;537146;;;;;
Turkmenistan;2013;female;15-24 years;16,00;527829;;;;;
Turkmenistan;2013;male;75+ years;1,00;34794;;;;;
Turkmenistan;2013;male;55-74 years;4,00;204156;;;;;
Turkmenistan;2013;female;25-34 years;8,00;461848;;;;;
Turkmenistan;2013;female;35-54 years;3,00;634920;;;;;
Turkmenistan;2013;female;55-74 years;1,00;250752;;;;;
Turkmenistan;2013;female;5-14 years;0,00;486814;;;;;
Turkmenistan;2013;female;75+ years;0,00;58313;;;;;
Turkmenistan;2013;male;5-14 years;0,00;498604;;;;;
Turkmenistan;2014;male;35-54 years;39,00;607630;;;;;
Turkmenistan;2014;male;25-34 years;23,00;470459;;;;;
Turkmenistan;2014;female;15-24 years;23,00;515853;;;;;
Turkmenistan;2014;male;15-24 years;20,00;525603;;;;;
Turkmenistan;2014;male;55-74 years;7,00;214266;;;;;
Turkmenistan;2014;female;25-34 years;14,00;474487;;;;;
Turkmenistan;2014;female;55-74 years;3,00;264297;;;;;
Turkmenistan;2014;female;35-54 years;4,00;645711;;;;;
Turkmenistan;2014;male;5-14 years;3,00;505170;;;;;
Turkmenistan;2014;female;5-14 years;0,00;493148;;;;;
Turkmenistan;2014;female;75+ years;0,00;59137;;;;;
Turkmenistan;2014;male;75+ years;0,00;35466;;;;;
Turkmenistan;2015;male;35-54 years;38,00;620958;;;;;
Turkmenistan;2015;male;15-24 years;31,00;515349;;;;;
Turkmenistan;2015;female;15-24 years;21,00;505233;;;;;
Turkmenistan;2015;male;55-74 years;7,00;225820;;;;;
Turkmenistan;2015;male;25-34 years;15,00;484397;;;;;
Turkmenistan;2015;female;25-34 years;11,00;487637;;;;;
Turkmenistan;2015;female;75+ years;1,00;58753;;;;;
Turkmenistan;2015;female;55-74 years;3,00;280211;;;;;
Turkmenistan;2015;female;35-54 years;5,00;657432;;;;;
Turkmenistan;2015;male;5-14 years;1,00;513926;;;;;
Turkmenistan;2015;female;5-14 years;0,00;501611;;;;;
Turkmenistan;2015;male;75+ years;0,00;35187;;;;;
Ukraine;1987;male;75+ years;506,00;654800;;;;;
Ukraine;1987;male;55-74 years;1934,00;3652600;;;;;
Ukraine;1987;male;35-54 years;3093,00;6206800;;;;;
Ukraine;1987;male;25-34 years;1383,00;3890300;;;;;
Ukraine;1987;female;75+ years;486,00;1816100;;;;;
Ukraine;1987;female;55-74 years;1024,00;6070300;;;;;
Ukraine;1987;male;15-24 years;488,00;3543900;;;;;
Ukraine;1987;female;35-54 years;770,00;6881800;;;;;
Ukraine;1987;female;25-34 years;176,00;3953000;;;;;
Ukraine;1987;female;15-24 years;128,00;3459900;;;;;
Ukraine;1987;male;5-14 years;53,00;3683900;;;;;
Ukraine;1987;female;5-14 years;9,00;3560800;;;;;
Ukraine;1988;male;75+ years;522,00;672400;;;;;
Ukraine;1988;male;55-74 years;1773,00;3672700;;;;;
Ukraine;1988;male;35-54 years;3002,00;6294000;;;;;
Ukraine;1988;male;25-34 years;1383,00;3895600;;;;;
Ukraine;1988;female;75+ years;476,00;1881000;;;;;
Ukraine;1988;female;55-74 years;1000,00;5995800;;;;;
Ukraine;1988;male;15-24 years;494,00;3509600;;;;;
Ukraine;1988;female;35-54 years;656,00;6963500;;;;;
Ukraine;1988;female;15-24 years;182,00;3427500;;;;;
Ukraine;1988;female;25-34 years;179,00;3961000;;;;;
Ukraine;1988;male;5-14 years;69,00;3698600;;;;;
Ukraine;1988;female;5-14 years;15,00;3578200;;;;;
Ukraine;1989;male;75+ years;589,00;685800;;;;;
Ukraine;1989;male;35-54 years;3547,00;6392000;;;;;
Ukraine;1989;male;55-74 years;1948,00;3678800;;;;;
Ukraine;1989;male;25-34 years;1578,00;3878600;;;;;
Ukraine;1989;female;75+ years;500,00;1931900;;;;;
Ukraine;1989;male;15-24 years;573,00;3509000;;;;;
Ukraine;1989;female;55-74 years;923,00;5897500;;;;;
Ukraine;1989;female;35-54 years;759,00;7074400;;;;;
Ukraine;1989;female;25-34 years;216,00;3945800;;;;;
Ukraine;1989;female;15-24 years;180,00;3422300;;;;;
Ukraine;1989;male;5-14 years;61,00;3733100;;;;;
Ukraine;1989;female;5-14 years;13,00;3612500;;;;;
Ukraine;1990;male;75+ years;494,00;688400;;;;;
Ukraine;1990;male;35-54 years;3570,00;6444100;;;;;
Ukraine;1990;male;55-74 years;2003,00;3733600;;;;;
Ukraine;1990;male;25-34 years;1490,00;3837800;;;;;
Ukraine;1990;female;75+ years;452,00;1956100;;;;;
Ukraine;1990;male;15-24 years;613,00;3544600;;;;;
Ukraine;1990;female;55-74 years;886,00;5866100;;;;;
Ukraine;1990;female;35-54 years;704,00;7140700;;;;;
Ukraine;1990;female;25-34 years;203,00;3904100;;;;;
Ukraine;1990;female;15-24 years;165,00;3454600;;;;;
Ukraine;1990;male;5-14 years;59,00;3763100;;;;;
Ukraine;1990;female;5-14 years;6,00;3638400;;;;;
Ukraine;1991;male;75+ years;482,00;667000;;;;;
Ukraine;1991;male;35-54 years;3634,00;6449100;;;;;
Ukraine;1991;male;55-74 years;2075,00;3852600;;;;;
Ukraine;1991;male;25-34 years;1465,00;3801300;;;;;
Ukraine;1991;female;75+ years;473,00;1920400;;;;;
Ukraine;1991;male;15-24 years;618,00;3586700;;;;;
Ukraine;1991;female;55-74 years;867,00;5958600;;;;;
Ukraine;1991;female;35-54 years;677,00;7148300;;;;;
Ukraine;1991;female;25-34 years;189,00;3862900;;;;;
Ukraine;1991;female;15-24 years;137,00;3495000;;;;;
Ukraine;1991;male;5-14 years;64,00;3793000;;;;;
Ukraine;1991;female;5-14 years;19,00;3665700;;;;;
Ukraine;1992;male;75+ years;530,00;635600;;;;;
Ukraine;1992;male;35-54 years;3995,00;6422200;;;;;
Ukraine;1992;male;55-74 years;2323,00;4028200;;;;;
Ukraine;1992;male;25-34 years;1589,00;3768500;;;;;
Ukraine;1992;female;75+ years;371,00;1858400;;;;;
Ukraine;1992;male;15-24 years;623,00;3628400;;;;;
Ukraine;1992;female;55-74 years;920,00;6140300;;;;;
Ukraine;1992;female;35-54 years;816,00;7111100;;;;;
Ukraine;1992;female;25-34 years;229,00;3822300;;;;;
Ukraine;1992;female;15-24 years;189,00;3534200;;;;;
Ukraine;1992;male;5-14 years;68,00;3833300;;;;;
Ukraine;1992;female;5-14 years;13,00;3704800;;;;;
Ukraine;1993;male;75+ years;559,00;608000;;;;;
Ukraine;1993;male;35-54 years;4100,00;6371900;;;;;
Ukraine;1993;male;55-74 years;2654,00;4202500;;;;;
Ukraine;1993;male;25-34 years;1691,00;3714200;;;;;
Ukraine;1993;female;75+ years;485,00;1795100;;;;;
Ukraine;1993;male;15-24 years;795,00;3668700;;;;;
Ukraine;1993;female;55-74 years;940,00;6338500;;;;;
Ukraine;1993;female;35-54 years;779,00;7042800;;;;;
Ukraine;1993;female;25-34 years;229,00;3766200;;;;;
Ukraine;1993;female;15-24 years;152,00;3565100;;;;;
Ukraine;1993;male;5-14 years;65,00;3869500;;;;;
Ukraine;1993;female;5-14 years;20,00;3738000;;;;;
Ukraine;1994;male;75+ years;569,00;590100;;;;;
Ukraine;1994;male;55-74 years;3174,00;4314500;;;;;
Ukraine;1994;male;35-54 years;4618,00;6326300;;;;;
Ukraine;1994;male;25-34 years;1763,00;3626300;;;;;
Ukraine;1994;female;75+ years;490,00;1751000;;;;;
Ukraine;1994;male;15-24 years;879,00;3699700;;;;;
Ukraine;1994;female;55-74 years;1087,00;6467700;;;;;
Ukraine;1994;female;35-54 years;761,00;6981000;;;;;
Ukraine;1994;female;25-34 years;232,00;3673200;;;;;
Ukraine;1994;female;15-24 years;175,00;3582800;;;;;
Ukraine;1994;male;5-14 years;60,00;3870700;;;;;
Ukraine;1994;female;5-14 years;18,00;3735700;;;;;
Ukraine;1995;male;75+ years;548,00;575700;;;;;
Ukraine;1995;male;55-74 years;3505,00;4375300;;;;;
Ukraine;1995;male;35-54 years;4986,00;6306200;;;;;
Ukraine;1995;male;25-34 years;1854,00;3534800;;;;;
Ukraine;1995;male;15-24 years;948,00;3722600;;;;;
Ukraine;1995;female;75+ years;405,00;1716300;;;;;
Ukraine;1995;female;55-74 years;1029,00;6535200;;;;;
Ukraine;1995;female;35-54 years;752,00;6952800;;;;;
Ukraine;1995;female;25-34 years;243,00;3568500;;;;;
Ukraine;1995;female;15-24 years;187,00;3596300;;;;;
Ukraine;1995;male;5-14 years;68,00;3834000;;;;;
Ukraine;1995;female;5-14 years;16,00;3697600;;;;;
Ukraine;1996;male;75+ years;502,00;566700;;;;;
Ukraine;1996;male;55-74 years;3821,00;4397200;;;;;
Ukraine;1996;male;35-54 years;5203,00;6305700;;;;;
Ukraine;1996;male;25-34 years;1870,00;3471700;;;;;
Ukraine;1996;male;15-24 years;1023,00;3723000;;;;;
Ukraine;1996;female;75+ years;378,00;1692100;;;;;
Ukraine;1996;female;55-74 years;1079,00;6561400;;;;;
Ukraine;1996;female;35-54 years;783,00;6949100;;;;;
Ukraine;1996;female;25-34 years;248,00;3485900;;;;;
Ukraine;1996;female;15-24 years;165,00;3595700;;;;;
Ukraine;1996;male;5-14 years;76,00;3782500;;;;;
Ukraine;1996;female;5-14 years;12,00;3643500;;;;;
Ukraine;1997;male;55-74 years;3735,00;4369600;;;;;
Ukraine;1997;male;75+ years;475,00;568700;;;;;
Ukraine;1997;male;35-54 years;4994,00;6339200;;;;;
Ukraine;1997;male;25-34 years;1859,00;3444700;;;;;
Ukraine;1997;male;15-24 years;986,00;3702700;;;;;
Ukraine;1997;female;75+ years;409,00;1699100;;;;;
Ukraine;1997;female;55-74 years;1152,00;6513400;;;;;
Ukraine;1997;female;35-54 years;795,00;6985700;;;;;
Ukraine;1997;female;25-34 years;248,00;3431000;;;;;
Ukraine;1997;female;15-24 years;172,00;3582900;;;;;
Ukraine;1997;male;5-14 years;61,00;3713800;;;;;
Ukraine;1997;female;5-14 years;17,00;3572200;;;;;
Ukraine;1998;male;55-74 years;3589,00;4280900;;;;;
Ukraine;1998;male;75+ years;458,00;581400;;;;;
Ukraine;1998;male;35-54 years;4969,00;6430500;;;;;
Ukraine;1998;male;25-34 years;1830,00;3435200;;;;;
Ukraine;1998;male;15-24 years;1049,00;3701100;;;;;
Ukraine;1998;female;75+ years;432,00;1731300;;;;;
Ukraine;1998;female;55-74 years;1155,00;6376000;;;;;
Ukraine;1998;female;35-54 years;814,00;7089100;;;;;
Ukraine;1998;female;25-34 years;219,00;3392600;;;;;
Ukraine;1998;female;15-24 years;196,00;3589900;;;;;
Ukraine;1998;male;5-14 years;53,00;3605000;;;;;
Ukraine;1998;female;5-14 years;25,00;3462400;;;;;
Ukraine;1999;male;55-74 years;3489,00;4166600;;;;;
Ukraine;1999;male;35-54 years;4878,00;6525800;;;;;
Ukraine;1999;male;75+ years;426,00;605300;;;;;
Ukraine;1999;male;25-34 years;1800,00;3434800;;;;;
Ukraine;1999;male;15-24 years;1054,00;3720800;;;;;
Ukraine;1999;female;75+ years;451,00;1784000;;;;;
Ukraine;1999;female;55-74 years;1002,00;6200500;;;;;
Ukraine;1999;female;35-54 years;765,00;7197600;;;;;
Ukraine;1999;female;25-34 years;247,00;3372900;;;;;
Ukraine;1999;female;15-24 years;158,00;3614400;;;;;
Ukraine;1999;male;5-14 years;79,00;3467900;;;;;
Ukraine;1999;female;5-14 years;14,00;3324800;;;;;
