country;year;sex;age;;;
South Africa;2007;female;5-14 years;299,033,511,000;6708;Generation Z
South Africa;2008;male;75+ years;299,033,511,000;6708;Generation Z
South Africa;2008;male;25-34 years;287,099,991,517;6573;Silent
South Africa;2008;male;35-54 years;287,099,991,517;6573;Generation X
South Africa;2008;male;15-24 years;287,099,991,517;6573;Boomers
South Africa;2008;male;55-74 years;287,099,991,517;6573;Millenials
South Africa;2008;female;15-24 years;287,099,991,517;6573;Silent
South Africa;2008;female;35-54 years;287,099,991,517;6573;Millenials
South Africa;2008;female;25-34 years;287,099,991,517;6573;Boomers
South Africa;2008;female;75+ years;287,099,991,517;6573;Generation X
South Africa;2008;female;55-74 years;287,099,991,517;6573;Silent
South Africa;2008;female;5-14 years;287,099,991,517;6573;Silent
South Africa;2008;male;5-14 years;287,099,991,517;6573;Generation Z
South Africa;2009;male;25-34 years;287,099,991,517;6573;Generation Z
South Africa;2009;male;55-74 years;297,216,730,669;6517;Generation X
South Africa;2009;male;75+ years;297,216,730,669;6517;Silent
South Africa;2009;male;35-54 years;297,216,730,669;6517;Silent
South Africa;2009;male;15-24 years;297,216,730,669;6517;Boomers
South Africa;2009;female;15-24 years;297,216,730,669;6517;Millenials
South Africa;2009;female;75+ years;297,216,730,669;6517;Millenials
South Africa;2009;female;35-54 years;297,216,730,669;6517;Silent
South Africa;2009;female;25-34 years;297,216,730,669;6517;Boomers
South Africa;2009;female;55-74 years;297,216,730,669;6517;Generation X
South Africa;2009;male;5-14 years;297,216,730,669;6517;Silent
South Africa;2009;female;5-14 years;297,216,730,669;6517;Generation Z
South Africa;2010;male;75+ years;297,216,730,669;6517;Generation Z
South Africa;2010;male;25-34 years;375,298,134,440;8128;Silent
South Africa;2010;male;55-74 years;375,298,134,440;8128;Generation X
South Africa;2010;male;35-54 years;375,298,134,440;8128;Silent
South Africa;2010;male;15-24 years;375,298,134,440;8128;Generation X
South Africa;2010;female;75+ years;375,298,134,440;8128;Millenials
South Africa;2010;female;15-24 years;375,298,134,440;8128;Silent
South Africa;2010;female;35-54 years;375,298,134,440;8128;Millenials
South Africa;2010;female;25-34 years;375,298,134,440;8128;Generation X
South Africa;2010;female;55-74 years;375,298,134,440;8128;Generation X
South Africa;2010;male;5-14 years;375,298,134,440;8128;Silent
South Africa;2010;female;5-14 years;375,298,134,440;8128;Generation Z
South Africa;2011;male;25-34 years;375,298,134,440;8128;Generation Z
South Africa;2011;male;35-54 years;416,878,162,441;8906;Millenials
South Africa;2011;male;15-24 years;416,878,162,441;8906;Generation X
South Africa;2011;male;55-74 years;416,878,162,441;8906;Millenials
South Africa;2011;male;75+ years;416,878,162,441;8906;Boomers
South Africa;2011;female;75+ years;416,878,162,441;8906;Silent
South Africa;2011;female;15-24 years;416,878,162,441;8906;Silent
South Africa;2011;female;25-34 years;416,878,162,441;8906;Millenials
South Africa;2011;female;55-74 years;416,878,162,441;8906;Millenials
South Africa;2011;female;35-54 years;416,878,162,441;8906;Boomers
South Africa;2011;female;5-14 years;416,878,162,441;8906;Generation X
South Africa;2011;male;5-14 years;416,878,162,441;8906;Generation Z
South Africa;2012;male;75+ years;416,878,162,441;8906;Generation Z
South Africa;2012;male;25-34 years;396,332,702,639;8347;Silent
South Africa;2012;male;15-24 years;396,332,702,639;8347;Millenials
South Africa;2012;male;55-74 years;396,332,702,639;8347;Millenials
South Africa;2012;male;35-54 years;396,332,702,639;8347;Boomers
South Africa;2012;female;15-24 years;396,332,702,639;8347;Generation X
South Africa;2012;female;55-74 years;396,332,702,639;8347;Millenials
South Africa;2012;female;35-54 years;396,332,702,639;8347;Boomers
South Africa;2012;female;25-34 years;396,332,702,639;8347;Generation X
South Africa;2012;female;75+ years;396,332,702,639;8347;Millenials
South Africa;2012;female;5-14 years;396,332,702,639;8347;Silent
South Africa;2012;male;5-14 years;396,332,702,639;8347;Generation Z
South Africa;2013;male;25-34 years;396,332,702,639;8347;Generation Z
South Africa;2013;male;15-24 years;366,829,390,479;7612;Millenials
South Africa;2013;male;35-54 years;366,829,390,479;7612;Millenials
South Africa;2013;male;55-74 years;366,829,390,479;7612;Generation X
South Africa;2013;male;75+ years;366,829,390,479;7612;Boomers
South Africa;2013;female;75+ years;366,829,390,479;7612;Silent
South Africa;2013;female;25-34 years;366,829,390,479;7612;Silent
South Africa;2013;female;15-24 years;366,829,390,479;7612;Millenials
South Africa;2013;female;55-74 years;366,829,390,479;7612;Millenials
South Africa;2013;female;35-54 years;366,829,390,479;7612;Boomers
South Africa;2013;female;5-14 years;366,829,390,479;7612;Generation X
South Africa;2013;male;5-14 years;366,829,390,479;7612;Generation Z
South Africa;2014;male;25-34 years;366,829,390,479;7612;Generation Z
South Africa;2014;male;75+ years;350,904,575,292;7174;Millenials
South Africa;2014;male;15-24 years;350,904,575,292;7174;Silent
South Africa;2014;male;35-54 years;350,904,575,292;7174;Millenials
South Africa;2014;male;55-74 years;350,904,575,292;7174;Generation X
South Africa;2014;female;15-24 years;350,904,575,292;7174;Boomers
South Africa;2014;female;25-34 years;350,904,575,292;7174;Millenials
South Africa;2014;female;35-54 years;350,904,575,292;7174;Millenials
South Africa;2014;female;55-74 years;350,904,575,292;7174;Generation X
South Africa;2014;female;75+ years;350,904,575,292;7174;Boomers
South Africa;2014;male;5-14 years;350,904,575,292;7174;Silent
South Africa;2014;female;5-14 years;350,904,575,292;7174;Generation Z
South Africa;2015;male;75+ years;350,904,575,292;7174;Generation Z
South Africa;2015;male;25-34 years;317,741,039,198;6403;Silent
South Africa;2015;male;15-24 years;317,741,039,198;6403;Millenials
South Africa;2015;male;55-74 years;317,741,039,198;6403;Millenials
South Africa;2015;male;35-54 years;317,741,039,198;6403;Boomers
South Africa;2015;female;15-24 years;317,741,039,198;6403;Generation X
South Africa;2015;female;25-34 years;317,741,039,198;6403;Millenials
South Africa;2015;female;35-54 years;317,741,039,198;6403;Millenials
South Africa;2015;female;75+ years;317,741,039,198;6403;Generation X
South Africa;2015;female;55-74 years;317,741,039,198;6403;Silent
South Africa;2015;male;5-14 years;317,741,039,198;6403;Boomers
South Africa;2015;female;5-14 years;317,741,039,198;6403;Generation Z
Spain;1985;male;75+ years;317,741,039,198;6403;Generation Z
Spain;1985;male;55-74 years;180,302,412,231;5009;G.I. Generation
Spain;1985;female;75+ years;180,302,412,231;5009;G.I. Generation
Spain;1985;male;35-54 years;180,302,412,231;5009;G.I. Generation
Spain;1985;male;25-34 years;180,302,412,231;5009;Silent
Spain;1985;female;55-74 years;180,302,412,231;5009;Boomers
Spain;1985;male;15-24 years;180,302,412,231;5009;G.I. Generation
Spain;1985;female;35-54 years;180,302,412,231;5009;Generation X
Spain;1985;female;25-34 years;180,302,412,231;5009;Silent
Spain;1985;female;15-24 years;180,302,412,231;5009;Boomers
Spain;1985;male;5-14 years;180,302,412,231;5009;Generation X
Spain;1985;female;5-14 years;180,302,412,231;5009;Generation X
Spain;1986;male;75+ years;180,302,412,231;5009;Generation X
Spain;1986;male;55-74 years;250,638,463,467;6919;G.I. Generation
Spain;1986;male;35-54 years;250,638,463,467;6919;G.I. Generation
Spain;1986;female;75+ years;250,638,463,467;6919;Silent
Spain;1986;male;25-34 years;250,638,463,467;6919;G.I. Generation
Spain;1986;female;55-74 years;250,638,463,467;6919;Boomers
Spain;1986;male;15-24 years;250,638,463,467;6919;G.I. Generation
Spain;1986;female;35-54 years;250,638,463,467;6919;Generation X
Spain;1986;female;25-34 years;250,638,463,467;6919;Silent
Spain;1986;female;15-24 years;250,638,463,467;6919;Boomers
Spain;1986;male;5-14 years;250,638,463,467;6919;Generation X
Spain;1986;female;5-14 years;250,638,463,467;6919;Generation X
Spain;1987;male;75+ years;250,638,463,467;6919;Generation X
Spain;1987;male;55-74 years;317,882,187,037;8727;G.I. Generation
Spain;1987;male;35-54 years;317,882,187,037;8727;G.I. Generation
Spain;1987;female;75+ years;317,882,187,037;8727;Silent
Spain;1987;male;25-34 years;317,882,187,037;8727;G.I. Generation
Spain;1987;female;55-74 years;317,882,187,037;8727;Boomers
Spain;1987;male;15-24 years;317,882,187,037;8727;G.I. Generation
Spain;1987;female;35-54 years;317,882,187,037;8727;Generation X
Spain;1987;female;25-34 years;317,882,187,037;8727;Silent
Spain;1987;female;15-24 years;317,882,187,037;8727;Boomers
Spain;1987;male;5-14 years;317,882,187,037;8727;Generation X
Spain;1987;female;5-14 years;317,882,187,037;8727;Generation X
Spain;1988;male;75+ years;317,882,187,037;8727;Generation X
Spain;1988;male;55-74 years;375,138,723,325;10250;G.I. Generation
Spain;1988;female;75+ years;375,138,723,325;10250;G.I. Generation
Spain;1988;male;35-54 years;375,138,723,325;10250;G.I. Generation
Spain;1988;male;25-34 years;375,138,723,325;10250;Silent
Spain;1988;male;15-24 years;375,138,723,325;10250;Boomers
Spain;1988;female;55-74 years;375,138,723,325;10250;Generation X
Spain;1988;female;35-54 years;375,138,723,325;10250;G.I. Generation
Spain;1988;female;25-34 years;375,138,723,325;10250;Silent
Spain;1988;female;15-24 years;375,138,723,325;10250;Boomers
Spain;1988;male;5-14 years;375,138,723,325;10250;Generation X
Spain;1988;female;5-14 years;375,138,723,325;10250;Generation X
Spain;1989;male;75+ years;375,138,723,325;10250;Generation X
Spain;1989;male;55-74 years;413,630,538,018;11258;G.I. Generation
Spain;1989;male;35-54 years;413,630,538,018;11258;G.I. Generation
Spain;1989;female;75+ years;413,630,538,018;11258;Silent
Spain;1989;male;25-34 years;413,630,538,018;11258;G.I. Generation
Spain;1989;male;15-24 years;413,630,538,018;11258;Boomers
Spain;1989;female;55-74 years;413,630,538,018;11258;Generation X
Spain;1989;female;35-54 years;413,630,538,018;11258;G.I. Generation
Spain;1989;female;25-34 years;413,630,538,018;11258;Silent
Spain;1989;female;15-24 years;413,630,538,018;11258;Boomers
Spain;1989;male;5-14 years;413,630,538,018;11258;Generation X
Spain;1989;female;5-14 years;413,630,538,018;11258;Generation X
Spain;1990;male;75+ years;413,630,538,018;11258;Generation X
Spain;1990;male;55-74 years;535,101,248,776;14517;G.I. Generation
Spain;1990;female;75+ years;535,101,248,776;14517;G.I. Generation
Spain;1990;male;25-34 years;535,101,248,776;14517;G.I. Generation
Spain;1990;male;35-54 years;535,101,248,776;14517;Boomers
Spain;1990;female;55-74 years;535,101,248,776;14517;Silent
Spain;1990;male;15-24 years;535,101,248,776;14517;G.I. Generation
Spain;1990;female;35-54 years;535,101,248,776;14517;Generation X
Spain;1990;female;25-34 years;535,101,248,776;14517;Silent
Spain;1990;female;15-24 years;535,101,248,776;14517;Boomers
Spain;1990;male;5-14 years;535,101,248,776;14517;Generation X
Spain;1990;female;5-14 years;535,101,248,776;14517;Generation X
Spain;1991;male;75+ years;535,101,248,776;14517;Generation X
Spain;1991;male;55-74 years;575,598,537,070;15574;G.I. Generation
Spain;1991;female;75+ years;575,598,537,070;15574;Silent
Spain;1991;male;25-34 years;575,598,537,070;15574;G.I. Generation
Spain;1991;male;35-54 years;575,598,537,070;15574;Boomers
Spain;1991;female;55-74 years;575,598,537,070;15574;Boomers
Spain;1991;male;15-24 years;575,598,537,070;15574;Silent
Spain;1991;female;35-54 years;575,598,537,070;15574;Generation X
Spain;1991;female;25-34 years;575,598,537,070;15574;Boomers
Spain;1991;female;15-24 years;575,598,537,070;15574;Boomers
Spain;1991;male;5-14 years;575,598,537,070;15574;Generation X
Spain;1991;female;5-14 years;575,598,537,070;15574;Millenials
Spain;1992;male;75+ years;575,598,537,070;15574;Millenials
Spain;1992;male;55-74 years;629,202,392,004;17005;G.I. Generation
Spain;1992;male;25-34 years;629,202,392,004;17005;Silent
Spain;1992;male;35-54 years;629,202,392,004;17005;Boomers
Spain;1992;female;75+ years;629,202,392,004;17005;Boomers
Spain;1992;male;15-24 years;629,202,392,004;17005;G.I. Generation
Spain;1992;female;55-74 years;629,202,392,004;17005;Generation X
Spain;1992;female;35-54 years;629,202,392,004;17005;Silent
Spain;1992;female;25-34 years;629,202,392,004;17005;Boomers
Spain;1992;female;15-24 years;629,202,392,004;17005;Boomers
Spain;1992;male;5-14 years;629,202,392,004;17005;Generation X
Spain;1992;female;5-14 years;629,202,392,004;17005;Millenials
Spain;1993;male;75+ years;629,202,392,004;17005;Millenials
Spain;1993;male;55-74 years;523,649,481,762;14106;G.I. Generation
Spain;1993;male;35-54 years;523,649,481,762;14106;Silent
Spain;1993;male;25-34 years;523,649,481,762;14106;Boomers
Spain;1993;female;75+ years;523,649,481,762;14106;Boomers
Spain;1993;male;15-24 years;523,649,481,762;14106;G.I. Generation
Spain;1993;female;55-74 years;523,649,481,762;14106;Generation X
Spain;1993;female;35-54 years;523,649,481,762;14106;Silent
Spain;1993;female;25-34 years;523,649,481,762;14106;Boomers
Spain;1993;female;15-24 years;523,649,481,762;14106;Boomers
Spain;1993;male;5-14 years;523,649,481,762;14106;Generation X
Spain;1993;female;5-14 years;523,649,481,762;14106;Millenials
Spain;1994;male;75+ years;523,649,481,762;14106;Millenials
Spain;1994;male;55-74 years;529,121,577,320;14223;G.I. Generation
Spain;1994;male;25-34 years;529,121,577,320;14223;Silent
Spain;1994;male;35-54 years;529,121,577,320;14223;Boomers
Spain;1994;female;75+ years;529,121,577,320;14223;Boomers
Spain;1994;male;15-24 years;529,121,577,320;14223;G.I. Generation
Spain;1994;female;55-74 years;529,121,577,320;14223;Generation X
Spain;1994;female;35-54 years;529,121,577,320;14223;Silent
Spain;1994;female;25-34 years;529,121,577,320;14223;Boomers
Spain;1994;female;15-24 years;529,121,577,320;14223;Boomers
Spain;1994;male;5-14 years;529,121,577,320;14223;Generation X
Spain;1994;female;5-14 years;529,121,577,320;14223;Millenials
Spain;1995;male;75+ years;529,121,577,320;14223;Millenials
Spain;1995;male;55-74 years;612,939,685,081;16444;G.I. Generation
Spain;1995;male;25-34 years;612,939,685,081;16444;Silent
Spain;1995;male;35-54 years;612,939,685,081;16444;Generation X
Spain;1995;female;75+ years;612,939,685,081;16444;Boomers
Spain;1995;male;15-24 years;612,939,685,081;16444;G.I. Generation
Spain;1995;female;55-74 years;612,939,685,081;16444;Generation X
Spain;1995;female;35-54 years;612,939,685,081;16444;Silent
Spain;1995;female;25-34 years;612,939,685,081;16444;Boomers
Spain;1995;female;15-24 years;612,939,685,081;16444;Generation X
Spain;1995;male;5-14 years;612,939,685,081;16444;Generation X
Spain;1995;female;5-14 years;612,939,685,081;16444;Millenials
Spain;1996;male;75+ years;612,939,685,081;16444;Millenials
Spain;1996;male;55-74 years;640,998,292,395;17166;G.I. Generation
Spain;1996;male;35-54 years;640,998,292,395;17166;Silent
Spain;1996;male;25-34 years;640,998,292,395;17166;Boomers
Spain;1996;female;75+ years;640,998,292,395;17166;Generation X
Spain;1996;male;15-24 years;640,998,292,395;17166;G.I. Generation
Spain;1996;female;55-74 years;640,998,292,395;17166;Generation X
Spain;1996;female;35-54 years;640,998,292,395;17166;Silent
Spain;1996;female;25-34 years;640,998,292,395;17166;Boomers
Spain;1996;female;15-24 years;640,998,292,395;17166;Generation X
Spain;1996;female;5-14 years;640,998,292,395;17166;Generation X
Spain;1996;male;5-14 years;640,998,292,395;17166;Millenials
Spain;1997;male;75+ years;640,998,292,395;17166;Millenials
Spain;1997;male;55-74 years;588,692,045,455;15738;G.I. Generation
Spain;1997;male;35-54 years;588,692,045,455;15738;Silent
Spain;1997;male;25-34 years;588,692,045,455;15738;Boomers
Spain;1997;female;75+ years;588,692,045,455;15738;Generation X
Spain;1997;male;15-24 years;588,692,045,455;15738;G.I. Generation
Spain;1997;female;55-74 years;588,692,045,455;15738;Generation X
Spain;1997;female;35-54 years;588,692,045,455;15738;Silent
Spain;1997;female;25-34 years;588,692,045,455;15738;Boomers
Spain;1997;female;15-24 years;588,692,045,455;15738;Generation X
Spain;1997;male;5-14 years;588,692,045,455;15738;Generation X
Spain;1997;female;5-14 years;588,692,045,455;15738;Millenials
Spain;1998;male;75+ years;588,692,045,455;15738;Millenials
Spain;1998;male;55-74 years;617,041,986,858;16473;G.I. Generation
Spain;1998;male;25-34 years;617,041,986,858;16473;Silent
Spain;1998;male;35-54 years;617,041,986,858;16473;Generation X
Spain;1998;female;75+ years;617,041,986,858;16473;Boomers
Spain;1998;male;15-24 years;617,041,986,858;16473;G.I. Generation
Spain;1998;female;55-74 years;617,041,986,858;16473;Generation X
Spain;1998;female;35-54 years;617,041,986,858;16473;Silent
Spain;1998;female;25-34 years;617,041,986,858;16473;Boomers
Spain;1998;female;15-24 years;617,041,986,858;16473;Generation X
Spain;1998;female;5-14 years;617,041,986,858;16473;Generation X
Spain;1998;male;5-14 years;617,041,986,858;16473;Millenials
Spain;1999;male;75+ years;617,041,986,858;16473;Millenials
Spain;1999;male;55-74 years;633,194,118,900;16756;G.I. Generation
Spain;1999;male;35-54 years;633,194,118,900;16756;Silent
Spain;1999;male;25-34 years;633,194,118,900;16756;Boomers
Spain;1999;female;75+ years;633,194,118,900;16756;Generation X
Spain;1999;female;55-74 years;633,194,118,900;16756;G.I. Generation
Spain;1999;male;15-24 years;633,194,118,900;16756;Silent
Spain;1999;female;35-54 years;633,194,118,900;16756;Generation X
Spain;1999;female;15-24 years;633,194,118,900;16756;Boomers
